Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Author 11,Author 12,Author 13,Author 14,Author 15,Author 16,Author 17,Author 18,Author 19,Author 20,Author 21,Author 22,Author 23,Author 24,Author 25,Author 26,Author 27,Author 28,Author 29,Author 30,scraped
https://www.jstor.org/stable/4123109,Experimental Analysis of Neighborhood Effects,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,"Families, primarily female-headed minority households with children, living in high-poverty public housing projects in five U.S. cities were offered housing vouchers by lottery in the Moving to Opportunity program. Four to seven years after random assignment, families offered vouchers lived in safer neighborhoods that had lower poverty rates than those of the control group not offered vouchers. We find no significant overall effects of this intervention on adult economic self-sufficiency or physical health. Mental health benefits of the voucher offers for adults and for female youth were substantial. Beneficial effects for female youth on education, risky behavior, and physical health were offset by adverse effects for male youth. For outcomes that exhibit significant treatment effects, we find, using variation in treatment intensity across voucher types and cities, that the relationship between neighborhood poverty rate and outcomes is approximately linear.","Jeffrey R. Kling, Jeffrey B. Liebman and Lawrence F. Katz",Jeffrey R. Kling,Jeffrey B. Liebman,Lawrence F. Katz,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123110,Fairness and Contract Design,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,"We show experimentally that fairness concerns may have a decisive impact on the actual and optimal choice of contracts in a moral hazard context. Bonus contracts that offer a voluntary and unenforceable bonus for satisfactory performance provide powerful incentives and are superior to explicit incentive contracts when there are some fair-minded players, but trust contracts that pay a generous wage up front are less efficient than incentive contracts. The principals understand this and predominantly choose the bonus contracts. These results are consistent with recently developed theories of fairness, which offer important new insights into the interaction of contract choices, fairness, and incentives.","Ernst Fehr, Alexander Klein and Klaus M. Schmidt",Ernst Fehr,Alexander Klein,Klaus M. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123111,"Dynamic Matching, Two-Sided Incomplete Information, and Participation Costs: Existence and Convergence to Perfect Competition","Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,"Consider a decentralized, dynamic market with an infinite horizon and participation costs in which both buyers and sellers have private information concerning their values for the indivisible traded good. Time is discrete, each period has length δ, and, each unit of time, continuums of new buyers and sellers consider entry. Traders whose expected utility is negative choose not to enter. Within a period each buyer is matched anonymously with a seller and each seller is matched with zero, one, or more buyers. Every seller runs a first price auction with a reservation price and, if trade occurs, both the seller and the winning buyer exit the market with their realized utility. Traders who fail to trade continue in the market to be rematched. We characterize the steady-state equilibria that are perfect Bayesian. We show that, as δ converges to zero, equilibrium prices at which trades occur converge to the Walrasian price and the realized allocations converge to the competitive allocation. We also show the existence of equilibria for δ sufficiently small, provided the discount rate is small relative to the participation costs.",Mark Satterthwaite and Artyom Shneyerov,Mark Satterthwaite,Artyom Shneyerov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123112,Instrumental Variable Estimation of Nonlinear Errors-in-Variables Models,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,"This paper establishes that instruments enable the identification of nonparametric regression models in the presence of measurement error by providing a closed form solution for the regression function in terms of Fourier transforms of conditional expectations of observable variables. For parametrically specified regression functions, we propose a root n consistent and asymptotically normal estimator that takes the familiar form of a generalized method of moments estimator with a plugged-in nonparametric kernel density estimate. Both the identification and the estimation methodologies rely on Fourier analysis and on the theory of generalized functions. The finite-sample properties of the estimator are investigated through Monte Carlo simulations.",Susanne M. Schennach,Susanne M. Schennach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123113,Overcoming Incentive Constraints by Linking Decisions,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,"Consider a Bayesian collective decision problem in which the preferences of agents are private information. We provide a general demonstration that the utility costs associated with incentive constraints become negligible when the decision problem is linked with a large number of independent copies of itself. This is established by defining a mechanism in which agents must budget their representations of preferences so that the frequency of preferences across problems mirrors the underlying distribution of preferences, and then arguing that agents' incentives are to satisfy their budget by being as truthful as possible. We also show that all equilibria of the linking mechanisms converge to the target utility levels. The mechanisms do not require transferable utility or interpersonal comparisons of utility, and are immune to manipulations by coalitions.",Matthew O. Jackson and Hugo F. Sonnenschein,Matthew O. Jackson,Hugo F. Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123114,Efficient Semiparametric Estimation of Quantile Treatment Effects,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,"This paper develops estimators for quantile treatment effects under the identifying restriction that selection to treatment is based on observable characteristics. Identification is achieved without requiring computation of the conditional quantiles of the potential outcomes. Instead, the identification results for the marginal quantiles lead to an estimation procedure for the quantile treatment effect parameters that has two steps: nonparametric estimation of the propensity score and computation of the difference between the solutions of two separate minimization problems. Root-N consistency, asymptotic normality, and achievement of the semiparametric efficiency bound are shown for that estimator. A consistent estimation procedure for the variance is also presented. Finally, the method developed here is applied to evaluation of a job training program and to a Monte Carlo exercise. Results from the empirical application indicate that the method works relatively well even for a data set with limited overlap between treated and controls in the support of covariates. The Monte Carlo study shows that, for a relatively small sample size, the method produces estimates with good precision and low bias, especially for middle quantiles.",Sergio Firpo,Sergio Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123115,Contagion Equilibria in a Monetary Model,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,"Charalambos D. Aliprantis, Gabriele Camera and Daniela Puzzello",Charalambos D. Aliprantis,Gabriele Camera,Daniela Puzzello,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123081,"Ambiguity Aversion, Robustness, and the Variational Representation of Preferences","Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"We characterize, in the Anscombe-Aumann framework, the preferences for which there are a utility function u on outcomes and an ambiguity index c on the set of probabilities on the states of the world such that, for all acts f and g, $f \succsim g \Leftrightarrow {min \atop p} \bigg(\int u(f)dp + c(p)\bigg) \geq {min\atop p} \bigg(\int u(g)dp + c(p)\bigg)$. The function u represents the decision maker's risk attitudes, while the index c captures his ambiguity attitudes. These preferences include the multiple priors preferences of Gilboa and Schmeidler and the multiplier preferences of Hansen and Sargent. This provides a rigorous decision-theoretic foundation for the latter model, which has been widely used in macroeconomics and finance.","Fabio Maccheroni, Massimo Marinacci and Aldo Rustichini",Fabio Maccheroni,Massimo Marinacci,Aldo Rustichini,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123082,The Folk Theorem for Games with Private Almost-Perfect Monitoring,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"We prove the folk theorem for discounted repeated games under private, almost-perfect monitoring. Our result covers all finite, n-player games that satisfy the usual full-dimensionality condition. Mixed strategies are allowed in determining the individually rational payoffs. We assume no cheap-talk communication between players and no public randomization device.",Johannes Hörner and Wojciech Olszewski,Johannes Hörner,Wojciech Olszewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123083,Tests of Conditional Predictive Ability,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"We propose a framework for out-of-sample predictive ability testing and forecast selection designed for use in the realistic situation in which the forecasting model is possibly misspecified, due to unmodeled dynamics, unmodeled heterogeneity, incorrect functional form, or any combination of these. Relative to the existing literature (Diebold and Mariano (1995) and West (1996)), we introduce two main innovations: (i) We derive our tests in an environment where the finite sample properties of the estimators on which the forecasts may depend are preserved asymptotically. (ii) We accommodate conditional evaluation objectives (can we predict which forecast will be more accurate at a future date?), which nest unconditional objectives (which forecast was more accurate on average?), that have been the sole focus of previous literature. As a result of (i), our tests have several advantages: they capture the effect of estimation uncertainty on relative forecast performance, they can handle forecasts based on both nested and nonnested models, they allow the forecasts to be produced by general estimation methods, and they are easy to compute. Although both unconditional and conditional approaches are informative, conditioning can help fine-tune the forecast selection to current economic conditions. To this end, we propose a two-step decision rule that uses current information to select the best forecast for the future date of interest. We illustrate the usefulness of our approach by comparing forecasts from leading parameter-reduction methods for macroeconomic forecasting using a large number of predictors.",Raffaella Giacomini and Halbert White,Raffaella Giacomini,Halbert White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123084,Promises and Partnership,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"We examine experimentally the impact of communication on trust and cooperation. Our design admits observation of promises, lies, and beliefs. The evidence is consistent with people striving to live up to others' expectations so as to avoid guilt, as can be modeled using psychological game theory. When players exhibit such guilt aversion, communication may influence motivation and behavior by influencing beliefs about beliefs. Promises may enhance trustworthy behavior, which is what we observe. We argue that guilt aversion may be relevant for understanding strategic interaction in a variety of settings, and that it may shed light on the role of language, discussions, agreements, and social norms in these contexts.",Gary Charness and Martin Dufwenberg,Gary Charness,Martin Dufwenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123085,Optimal Use of Communication Resources,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"We study a repeated game with asymmetric information about a dynamic state of nature. In the course of the game, the better-informed player can communicate some or all of his information to the other. Our model covers costly and/or bounded communication. We characterize the set of equilibrium payoffs and contrast these with the communication equilibrium payoffs, which by definition entail no communication costs.","Olivier Gossner, Penélope Hernández and Abraham Neyman",Olivier Gossner,Penélope Hernández,Abraham Neyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123086,Measuring the Implications of Sales and Consumer Inventory Behavior,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"Temporary price reductions (sales) are common for many goods and naturally result in large increases in the quantity sold. Demand estimation based on temporary price reductions may mismeasure the long-run responsiveness to prices. In this paper we quantify the extent of the problem and assess its economic implications. We structurally estimate a dynamic model of consumer choice using two years of scanner data on the purchasing behavior of a panel of households. The results suggest that static demand estimates, which neglect dynamics, (i) overestimate own-price elasticities by 30 percent, (ii) underestimate cross-price elasticities by up to a factor of 5, and (iii) overestimate the substitution to the no-purchase or outside option by over 200 percent. This suggests that policy analysis based on static elasticity estimates will underestimate price-cost margins and underpredict the effects of mergers.",Igal Hendel and Aviv Nevo,Igal Hendel,Aviv Nevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123087,Bounds in Competing Risks Models and the War on Cancer,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"In 1971, President Nixon declared war on cancer. Thirty years later, many declared this war a failure: the age-adjusted mortality rate from cancer in 2000 was essentially the same as in the early 1970s. Meanwhile the age-adjusted mortality rate from cardiovascular disease fell dramatically. Since the causes that underlie cancer and cardiovascular disease are likely dependent, the decline in mortality rates from cardiovascular disease may partially explain the lack of progress in cancer mortality. Because competing risks models (used to model mortality from multiple causes) are fundamentally unidentified, it is difficult to estimate cancer trends. We derive bounds for aspects of the underlying distributions without assuming that the underlying risks are independent. We then estimate changes in cancer and cardiovascular mortality since 1970. The bounds for the change in duration until death for either cause are fairly tight and suggest much larger improvements in cancer than previously estimated.",Bo E. Honoré and Adriana Lleras-Muney,Bo E. Honoré,Adriana Lleras-Muney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123088,Bootstrap Algorithms for Testing and Determining the Cointegration Rank in VAR Models,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"In this paper a bootstrap algorithm for a reduced rank vector autoregressive model with a restricted linear trend and independent, identically distributed errors is analyzed. For testing the cointegration rank, the asymptotic distribution under the hypothesis is the same as for the usual likelihood ratio test, so that the bootstrap is consistent. It is furthermore shown that a bootstrap procedure for determining the rank is asymptotically consistent in the sense that the probability of choosing the rank smaller than the true one converges to zero.",Anders Rygh Swensen,Anders Rygh Swensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123089,Reciprocal Upper Semicontinuity and Better Reply Secure Games: A Comment,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,"A convex, compact, and possibly discontinuous better reply secure game has a Nash equilibrium. We introduce a very weak notion of continuity that can be used to establish that a game is better reply secure and we show that this notion of continuity is satisfied by a large class of games.",Adib Bagh and Alejandro Jofre,Adib Bagh,Alejandro Jofre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/4123090,"Corrigendum to ""Existence of Equilibrium in Single and Double Private Value Auctions""","Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Luciano I. de Castro,Luciano I. de Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805922,The Power of the Last Word in Legislative Policy Making,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"We examine legislative policy making in institutions with two empirically relevant features: agenda setting occurs in real time and the default policy evolves. We demonstrate that these institutions select Condorcet winners when they exist, provided a sufficient number of individuals have opportunities to make proposals. In policy spaces with either pork barrel or pure redistributional politics (where a Condorcet winner does not exist), the last proposer is effectively a dictator or near-dictator under relatively weak conditions.","B. Douglas Bernheim, Antonio Rangel and Luis Rayo",B. Douglas Bernheim,Antonio Rangel,Luis Rayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805923,The Effect of School Choice on Participants: Evidence from Randomized Lotteries,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"School choice has become an increasingly prominent strategy for enhancing academic achievement. To evaluate the impact on participants, we exploit randomized lotteries that determine high school admission in the Chicago Public Schools. Compared to those students who lose lotteries, students who win attend high schools that are better in a number of dimensions, including peer achievement and attainment levels. Nonetheless, we find little evidence that winning a lottery provides any systematic benefit across a wide variety of traditional academic measures. Lottery winners do, however, experience improvements on a subset of nontraditional outcome measures, such as self-reported disciplinary incidents and arrest rates.","Julie Berry Cullen, Brian A. Jacob and Steven Levitt",Julie Berry Cullen,Brian A. Jacob,Steven Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805924,Toward a Strategic Foundation for Rational Expectations Equilibrium,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"A step toward a strategic foundation for rational expectations equilibrium is taken by considering a double auction with n buyers and m sellers with interdependent values and affiliated private information. If there are sufficiently many buyers and sellers, and their bids are restricted to a sufficiently fine discrete set of prices, then, generically, there is an equilibrium in nondecreasing bidding functions that is arbitrarily close to the unique fully revealing rational expectations equilibrium of the limit market with unrestricted bids and a continuum of agents. In particular, the large double-auction equilibrium is almost efficient and almost fully aggregates the agents' information.",Philip J. Reny and Motty Perry,Philip J. Reny,Motty Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805925,Theories of Learning in Games and Heterogeneity Bias,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"Comparisons of learning models in repeated games have been a central preoccupation of experimental and behavioral economics over the last decade. Much of this work begins with pooled estimation of the model(s) under scrutiny. I show that in the presence of parameter heterogeneity, pooled estimation can produce a severe bias that tends to unduly favor reinforcement learning relative to belief learning. This occurs when comparisons are based on goodness of fit and when comparisons are based on the relative importance of the two kinds of learning in hybrid structural models. Even mis-specified random parameter estimators can greatly reduce the bias relative to pooled estimation.",Nathaniel T. Wilcox,Nathaniel T. Wilcox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805926,Simultaneous Search,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"We introduce and solve a new class of ""downward-recursive"" static portfolio choice problems. An individual simultaneously chooses among ranked stochastic options, and each choice is costly. In the motivational application, just one may be exercised from those that succeed. This often emerges in practice, such as when a student applies to many colleges or when a firm simultaneously tries several technologies. We show that such portfolio choice problems quite generally entail maximizing a submodular function of finite sets-which is NP-hard in general. Still, we show that a greedy algorithm finds the optimal set, finding first the best singleton, then the best single addition to it, and so on. We show that the optimal choices are ""less aggressive"" than the sequentially optimal ones, but ""more aggressive"" than the best singletons. Also, the optimal set in general contains gaps. We provide some comparative statics results on the chosen set.",Hector Chade and Lones Smith,Hector Chade,Lones Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805927,Bargaining with Interdependent Values,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"A seller and a buyer bargain over the terms of trade for an object. The seller receives a perfect signal that determines the value of the object to both players, whereas the buyer remains uninformed. We analyze the infinite-horizon bargaining game in which the buyer makes all the offers. When the static incentive constraints permit first-best efficiency, then under some regularity conditions the outcome of the sequential bargaining game becomes arbitrarily efficient as bargaining frictions vanish. When the static incentive constraints preclude first-best efficiency, the limiting bargaining outcome is not second-best efficient and may even perform worse than the outcome from the one-period bargaining game. With frequent buyer offers, the outcome is then characterized by recurring bursts of high probability of agreement, followed by long periods of delay in which the probability of agreement is negligible.",Raymond Deneckere and Meng-Yu Liang,Raymond Deneckere,Meng-Yu Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805928,Putting Behavioral Economics to Work: Testing for Gift Exchange in Labor Markets Using Field Experiments,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"Recent discoveries in behavioral economics have led scholars to question the underpinnings of neoclassical economics. We use insights gained from one of the most influential lines of behavioral research-gift exchange-in an attempt to maximize worker effort in two quite distinct tasks: data entry for a university library and door-to-door fundraising for a research center. In support of the received literature, our field evidence suggests that worker effort in the first few hours on the job is considerably higher in the ""gift"" treatment than in the ""nongift"" treatment. After the initial few hours, however, no difference in outcomes is observed, and overall the gift treatment yielded inferior aggregate outcomes for the employer: with the same budget we would have logged more data for our library and raised more money for our research center by using the market-clearing wage rather than by trying to induce greater effort with a gift of higher wages.",Uri Gneezy and John A. List,Uri Gneezy,John A. List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805929,Equilibria and Indivisibilities: Gross Substitutes and Complements,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"This paper examines an exchange economy with heterogeneous indivisible objects that can be substitutable or complementary. We show that a competitive equilibrium exists in such economies, provided that all the objects can be partitioned into two groups, and from the viewpoint of each agent, objects in the same group are substitutes and objects across the two groups are complements. This condition generalizes the well-known Kelso-Crawford gross substitutes condition and is called gross substitutes and complements. We also provide practical and typical examples from which substitutes and complements are both jointly observed.",Ning Sun and Zaifu Yang,Ning Sun,Zaifu Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805930,Who's Who in Networks. Wanted: The Key Player,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"Finite population noncooperative games with linear-quadratic utilities, where each player decides how much action she exerts, can be interpreted as a network game with local payoff complementarities, together with a globally uniform payoff substitutability component and an own-concavity effect. For these games, the Nash equilibrium action of each player is proportional to her Bonacich centrality in the network of local complementarities, thus establishing a bridge with the sociology literature on social networks. This Bonacich-Nash linkage implies that aggregate equilibrium increases with network size and density. We then analyze a policy that consists of targeting the key player, that is, the player who, once removed, leads to the optimal change in aggregate activity. We provide a geometric characterization of the key player identified with an intercentrality measure, which takes into account both a player's centrality and her contribution to the centrality of the others.","Coralio Ballester, Antoni Calvó-Armengol and Yves Zenou",Coralio Ballester,Antoni Calvó-Armengol,Yves Zenou,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805931,"Impartiality, Priority, and Solidarity in the Theory of Justice","Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"The ethic of priority is a compromise between the extremely compensatory ethic of outcome equality and the needs-blind ethic of resource equality. We propose an axiom of priority and characterize resource-allocation rules that are impartial, prioritarian, and solidaristic. They comprise a class of rules that equalize across individuals some index of outcome and resources. Consequently, we provide an ethical rationalization for the many applications in which such indices have been used (e.g., the human development index, the index of primary goods, etc.).",Juan D. Moreno-Ternero and John E. Roemer,Juan D. Moreno-Ternero,John E. Roemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805932,On the Nonparametric Identification of Nonlinear Simultaneous Equations Models: Comment on Brown (1983) and Roehrig (1988),"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,"This note revisits the identification theorems of Brown (1983) and Roehrig (1988). We describe an error in the proofs of the main identification theorems in these papers, and provide an important counterexample to the theorems on the identification of the reduced form. Specifically, the reduced form of a nonseparable simultaneous equations model is not identified even under the assumptions of these papers. We provide conditions under which the reduced form is identified and is recoverable using the distribution of the endogenous variables conditional on the exogenous variables. However, these conditions place substantial limitations on the structural model. We conclude the note with a conjecture that it may be possible to use classical exclusion restrictions to recover some of the key implications of the theorems in more general settings.",C. Lanier Benkard and Steven Berry,C. Lanier Benkard,Steven Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805910,Editorial,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,,Eddie Dekel,Eddie Dekel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805911,Dilemmas of an Economic Theorist,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,What on earth are economic theorists like me trying to accomplish? This paper discusses four dilemmas encountered by an economic theorist: The dilemma of absurd conclusions: Should we abandon a model if it produces absurd conclusions or should we regard a model as a very limited set of assumptions that will inevitably fail in some contexts? The dilemma of responding to evidence: Should our models be judged according to experimental results? The dilemma of modelless regularities: Should models provide the hypothesis for testing or are they simply exercises in logic that have no use in identifying regularities? The dilemma of relevance: Do we have the right to offer advice or to make statements that are intended to influence the real world?,Ariel Rubinstein,Ariel Rubinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805912,"Admission, Tuition, and Financial Aid Policies in the Market for Higher Education","Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,"We present an equilibrium model of the market for higher education. Our model simultaneously predicts student selection into institutions of higher education, financial aid, educational expenditures, and educational outcomes. We show that the model gives rise to a strict hierarchy of colleges that differ by the educational quality provided to the students. We also develop a new estimation procedure that exploits the observed variation in prices within colleges. Identification is based on variation in endowments and technology. It does not rely on observed variation in potentially endogenous characteristics of colleges such as peer quality measures and expenditures. We estimate the structural parameters using data collected by the National Center for Education Statistics and aggregate data from Peterson's and the National Science Foundation.","Dennis Epple, Richard Romano and Holger Sieg",Dennis Epple,Richard Romano,Holger Sieg,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805913,"If You're so Smart, Why Aren't You Rich? Belief Selection in Complete and Incomplete Markets","Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,"This paper provides an analysis of the asymptotic properties of Pareto optimal consumption allocations in a stochastic general equilibrium model with heterogeneous consumers. In particular, we investigate the market selection hypothesis that markets favor traders with more accurate beliefs. We show that in any Pareto-optimal allocation whether each consumer vanishes or survives is determined entirely by discount factors and beliefs. Whereas equilibrium allocations in economies with complete markets are Pareto optimal, our results characterize the limit behavior of these economies. We show that, all else equal, the market selects for consumers who use Bayesian learning with the truth in the support of their prior and selects among Bayesians according to the size of their parameter space. Finally, we show that in economies with incomplete markets, these conclusions may not hold. With incomplete markets, payoff functions can matter for long-run survival, and the market selection hypothesis fails.",Lawrence Blume and David Easley,Lawrence Blume,David Easley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805914,Estimation and Inference in Large Heterogeneous Panels with a Multifactor Error Structure,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,"This paper presents a new approach to estimation and inference in panel data models with a general multifactor error structure. The unobserved factors and the individual-specific errors are allowed to follow arbitrary stationary processes, and the number of unobserved factors need not be estimated. The basic idea is to filter the individual-specific regressors by means of cross-section averages such that asymptotically as the cross-section dimension (N) tends to infinity, the differential effects of unobserved common factors are eliminated. The estimation procedure has the advantage that it can be computed by least squares applied to auxiliary regressions where the observed regressors are augmented with cross-sectional averages of the dependent variable and the individual-specific regressors. A number of estimators (referred to as common correlated effects (CCE) estimators) are proposed and their asymptotic distributions are derived. The small sample properties of mean group and pooled CCE estimators are investigated by Monte Carlo experiments, showing that the CCE estimators have satisfactory small sample properties even under a substantial degree of heterogeneity and dynamics, and for relatively small values of N and T.",M. Hashem Pesaran,M. Hashem Pesaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805915,"Minimum Wage Effects on Labor Market Outcomes under Search, Matching, and Endogenous Contact Rates","Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,"Building upon a continuous-time model of search with Nash bargaining in a stationary environment, we analyze the effect of changes in minimum wages on labor market outcomes and welfare. Although minimum wage increases may or may not lead to increases in unemployment in our model, they can be welfare-improving to labor market participants on both the supply and demand sides of the labor market. We discuss identification of the model using Current Population Survey data on accepted wages and unemployment durations, and show that by incorporating a limited amount of information from the demand side of the market it is possible to obtain credible and precise estimates of all primitive parameters. We show that the optimal minimum wage in 1996 depends critically on whether or not contact rates can be considered to be exogenous and we note that the limited variation in minimum wages makes testing this assumption problematic.",Christopher J. Flinn,Christopher J. Flinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805916,Robustly Collusion-Proof Implementation,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,"A contract with multiple agents may be susceptible to collusion. We show that agents' collusion imposes no cost in a large class of circumstances with risk neutral agents, including both uncorrelated and correlated types. In those circumstances, any payoff the principal can attain in the absence of collusion, including the second-best level, can be attained in the presence of collusion in a way robust to many aspects of collusion behavior. The collusion-proof implementation generalizes to a setting in which only a subset of agents may collude, provided that noncollusive agents' incentives can be protected via an ex post incentive compatible and ex post individually rational mechanism. Our collusion-proof implementation also sheds light on the extent to which hierarchical delegation of contracts can optimally respond to collusion.",Yeon-Koo Che and Jinwoo Kim,Yeon-Koo Che,Jinwoo Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
https://www.jstor.org/stable/3805917,Weak Monotonicity Characterizes Deterministic Dominant-Strategy Implementation,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,"We characterize dominant-strategy incentive compatibility with multidimensional types. A deterministic social choice function is dominant-strategy incentive compatible if and only if it is weakly monotone (W-Mon). The W-Mon requirement is the following: If changing one agent's type (while keeping the types of other agents fixed) changes the outcome under the social choice function, then the resulting difference in utilities of the new and original outcomes evaluated at the new type of this agent must be no less than this difference in utilities evaluated at the original type of this agent.","Sushil Bikhchandani, Shurojit Chatterji, Ron Lavi, Ahuva Mu'alem, Noam Nisan and Arunava Sen",Sushil Bikhchandani,Shurojit Chatterji,Ron Lavi,Ahuva Mu'alem,Noam Nisan,Arunava Sen,,,,,,,,,,,,,,,,,,,,,,,,,1
