Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Author 11,Author 12,Author 13,Author 14,Author 15,Author 16,Author 17,Author 18,Author 19,Author 20,Author 21,Author 22,Author 23,Author 24,Author 25,Author 26,Author 27,Author 28,Author 29,Author 30
https://www.jstor.org/stable/40056460,Identifying Social Interactions through Conditional Variance Restrictions,"Vol. 76, No. 3, May, 2008",Vol. 76,No. 3,May,2008,,Bryan S. Graham,Bryan S. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056461,"Corrigendum to ""Estimating Long Memory in Volatility""","Vol. 76, No. 3, May, 2008",Vol. 76,No. 3,May,2008,,"Clifford M. Hurvich, Eric Moulines and Philippe Soulier",Clifford M. Hurvich,Eric Moulines,Philippe Soulier,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056425,Anticipating Regret: Why Fewer Options May Be Better,"Vol. 76, No. 2, Mar., 2008",Vol. 76,No. 2,Mar.,2008,,Todd Sarver,Todd Sarver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056426,Admissibility in Games,"Vol. 76, No. 2, Mar., 2008",Vol. 76,No. 2,Mar.,2008,,"Adam Brandenburger, Amanda Friedenberg and H. Jerome Keisler",Adam Brandenburger,Amanda Friedenberg,H. Jerome Keisler,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056427,Limited Rationality and Strategic Interaction: The Impact of the Strategic Environment on Nominal Inertia,"Vol. 76, No. 2, Mar., 2008",Vol. 76,No. 2,Mar.,2008,,Ernst Fehr and Jean-Robert Tyran,Ernst Fehr,Jean-Robert Tyran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056428,Idiosyncratic Shocks and the Role of Nonconvexities in Plant and Aggregate Investment Dynamics,"Vol. 76, No. 2, Mar., 2008",Vol. 76,No. 2,Mar.,2008,,Aubhik Khan and Julia K. Thomas,Aubhik Khan,Julia K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056429,Investment Reversibility and Agency Cost of Debt,"Vol. 76, No. 2, Mar., 2008",Vol. 76,No. 2,Mar.,2008,,Gustavo Manso,Gustavo Manso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/40056430,Computing the Distributions of Economic Models via Simulation,"Vol. 76, No. 2, Mar., 2008",Vol. 76,No. 2,Mar.,2008,,John Stachurski and Vance Martin,John Stachurski,Vance Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502052,Two Questions about European Unemployment,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,Lars Ljungqvist and Thomas J. Sargent,Lars Ljungqvist,Thomas J. Sargent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502053,Revealed Altruism,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,"James C. Cox, Daniel Friedman and Vjollca Sadiraj",James C. Cox,Daniel Friedman,Vjollca Sadiraj,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502054,Experientia Docet: Professionals Play Minimax in Laboratory Experiments,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,Ignacio Palacios-Huerta and Oscar Volij,Ignacio Palacios-Huerta,Oscar Volij,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502055,Selecting Cheap-Talk Equilibria,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,"Ying Chen, Navin Kartik and Joel Sobel",Ying Chen,Navin Kartik,Joel Sobel,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502056,A Model of Utility Smoothing,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,Katsutoshi Wakai,Katsutoshi Wakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502057,Heteroskedasticity-Robust Standard Errors for Fixed Effects Panel Data Regression,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,James H. Stock and Mark W. Watson,James H. Stock,Mark W. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502058,Optimal Bandwidth Selection in Heteroskedasticity-Autocorrelation Robust Testing,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,"Yixiao Sun, Peter C. B. Phillips and Sainan Jin",Yixiao Sun,Peter C. B. Phillips,Sainan Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502059,Instrumental Variable Treatment of Nonclassical Measurement Error Models,"Vol. 76, No. 1, Jan., 2008",Vol. 76,No. 1,Jan.,2008,,Yingyao Hu and Susanne M. Schennach,Yingyao Hu,Susanne M. Schennach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502043,A Quantitative Theory of Unsecured Consumer Credit with Risk of Default,"Vol. 75, No. 6, Nov., 2007",Vol. 75,No. 6,Nov.,2007,,"Satyajit Chatterjee, Dean Corbae, Makoto Nakajima and José-Víctor Ríos-Rull",Satyajit Chatterjee,Dean Corbae,Makoto Nakajima,José-Víctor Ríos-Rull,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502044,Social Learning in One-Arm Bandit Problems,"Vol. 75, No. 6, Nov., 2007",Vol. 75,No. 6,Nov.,2007,,"Dinah Rosenberg, Eilon Solan and Nicolas Vieille",Dinah Rosenberg,Eilon Solan,Nicolas Vieille,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502045,Semi-Nonparametric IV Estimation of Shape-Invariant Engel Curves,"Vol. 75, No. 6, Nov., 2007",Vol. 75,No. 6,Nov.,2007,,"Richard Blundell, Xiaohong Chen and Dennis Kristensen",Richard Blundell,Xiaohong Chen,Dennis Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502046,Testing for Regime Switching,"Vol. 75, No. 6, Nov., 2007",Vol. 75,No. 6,Nov.,2007,,Jin Seo Cho and Halbert White,Jin Seo Cho,Halbert White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502047,Level-K Auctions: Can a Nonequilibrium Model of Strategic Thinking Explain the Winner's Curse and Overbidding in Private-Value Auctions?,"Vol. 75, No. 6, Nov., 2007",Vol. 75,No. 6,Nov.,2007,,Vincent P. Crawford and Nagore Iriberri,Vincent P. Crawford,Nagore Iriberri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502048,Transition Modeling and Econometric Convergence Tests,"Vol. 75, No. 6, Nov., 2007",Vol. 75,No. 6,Nov.,2007,,Peter C. B. Phillips and Donggyu Sul,Peter C. B. Phillips,Donggyu Sul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502031,Estimation and Confidence Regions for Parameter Sets in Econometric Models,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,"Victor Chernozhukov, Han Hong and Elie Tamer",Victor Chernozhukov,Han Hong,Elie Tamer,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502032,Games with Imperfectly Observable Actions in Continuous Time,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,Yuliy Sannikov,Yuliy Sannikov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502033,Estimating Dynamic Models of Imperfect Competition,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,"Patrick Bajari, C. Lanier Benkard and Jonathan Levin",Patrick Bajari,C. Lanier Benkard,Jonathan Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502034,Equilibrium Bias of Technology,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,Daron Acemoglu,Daron Acemoglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502035,Uniform Inference in Autoregressive Models,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,Anna Mikusheva,Anna Mikusheva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502036,"Incentives, Contracts, and Markets: A General Equilibrium Theory of Firms","Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,William R. Zame,William R. Zame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502037,Gift Exchange in the Field,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,Armin Falk,Armin Falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502038,Identification of Marginal Effects in Nonseparable Models without Monotonicity,"Vol. 75, No. 5, Sep., 2007",Vol. 75,No. 5,Sep.,2007,,Stefan Hoderlein and Enno Mammen,Stefan Hoderlein,Enno Mammen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502017,Package Auctions and Exchanges,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Paul Milgrom,Paul Milgrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502018,Approximate Generalizations and Computational Experiments,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Felix Kubler,Felix Kubler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502019,"Prices and Portfolio Choices in Financial Markets: Theory, Econometrics, Experiments","Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,"Peter Bossaerts, Charles Plott and William R. Zame",Peter Bossaerts,Charles Plott,William R. Zame,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502020,Efficiency with Endogenous Population Growth,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,"Mikhail Golosov, Larry E. Jones and Michèle Tertilt",Mikhail Golosov,Larry E. Jones,Michèle Tertilt,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502021,"Beauty Is a Beast, Frog Is a Prince: Assortative Matching with Nontransferabilities","Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Patrick Legros and Andrew F. Newman,Patrick Legros,Andrew F. Newman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502022,Efficient Use of Information and Social Value of Information,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,George-Marios Angeletos and Alessandro Pavan,George-Marios Angeletos,Alessandro Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502023,Do Irrelevant Commodities Matter?,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Marc Fleurbaey and Koichi Tadenuma,Marc Fleurbaey,Koichi Tadenuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502024,Leats Squares Model Averaging,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Bruce E. Hansen,Bruce E. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502025,Nonparametric Instrumental Variables Estimation of a Quantile Regression Model,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Joel L. Horowitz and Sokbae Lee,Joel L. Horowitz,Sokbae Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502026,Nonparametric Matching and Efficient Estimators of Homothetically Separable Functions,"Vol. 75, No. 4, Jul., 2007",Vol. 75,No. 4,Jul.,2007,,Arthur Lewbel and Oliver Linton,Arthur Lewbel,Oliver Linton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502006,Decision Theory Applited to an Instrumental Variables Model,"Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,Gary Chamberlain,Gary Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502007,"Bargaining, Reputation, and Equilibrium Selection in Repeated Games with Contracts","Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,Dilip Abreu and David Pearce,Dilip Abreu,David Pearce,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502008,"Dynamic Global Games of Regime Change: Learning, Multiplicity, and the Timing of Attacks","Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,"George-Marios Angeletos, Christian Hellwig and Alessandro Pavan",George-Marios Angeletos,Christian Hellwig,Alessandro Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502009,Dummy Endogenous Variables in Weakly Separable Models,"Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,Edward Vytlacil and Nese Yildiz,Edward Vytlacil,Nese Yildiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502010,Business Cylce Accounting,"Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,"V. V. Chari, Patrick J. Kehoe and Ellen R. McGrattan",V. V. Chari,Patrick J. Kehoe,Ellen R. McGrattan,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502011,"Market Entry Costs, Producer Heterogeneity, and Export Dynamics","Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,"Sanghamitra Das, Mark J. Roberts and James R. Tybout",Sanghamitra Das,Mark J. Roberts,James R. Tybout,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502012,A Mechanism-Design Approach to Speculative Trade,"Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,Kfir Eliaz and Ran Spiegler,Kfir Eliaz,Ran Spiegler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502013,On the Limits of Communication in Multidimensional Cheap Talk: A Comment,"Vol. 75, No. 3, May, 2007",Vol. 75,No. 3,May,2007,,Gilat Levy and Ronny Razin,Gilat Levy,Ronny Razin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501993,Changes in the Distribution of Male and Female Wages Accounting for Employment Composition Using Bounds,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,"Richard Blundell, Amanda Gosling, Hidehiko Ichimura and Costas Meghir",Richard Blundell,Amanda Gosling,Hidehiko Ichimura,Costas Meghir,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501994,A Structure Theorem for Rationalizability with Application to Robust Predictions of Refinements,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,Jonathan Weinstein and Muhamet Yildiz,Jonathan Weinstein,Muhamet Yildiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501995,The Comparative Statics of Constrained Optimization Problems,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,John K. -H. Quah,John K. -H. Quah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501996,Naturally Occurring Preferences and Exogenous Laboratory Experiments: A Case Study of Risk Aversion,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,"Glenn W. Harrison, John A. List and Charles Towe",Glenn W. Harrison,John A. List,Charles Towe,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501997,Estimating and Testing Structural Changes in Multivariate Regressions,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,Zhongjun Qu and Pierre Perron,Zhongjun Qu,Pierre Perron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501998,Ellsberg Revisited: An Experimental Study,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,Yoram Halevy,Yoram Halevy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4501999,Estimation of Average Treatment Effects with Misclassification,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,Arthur Lewbel,Arthur Lewbel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502000,The Collective Model of Household Consumption: A Nonparametric Characterization,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,"Laurens Cherchye, Bram de Rock and Frederic Vermeulen",Laurens Cherchye,Bram de Rock,Frederic Vermeulen,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502001,Efficient Wald Tests for Fractional Unit Roots,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,Ignacio N. Lobato and Carlos Velasco,Ignacio N. Lobato,Carlos Velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4502002,Representing Preferences with a Unique Subjective State Space: A Corrigendum,"Vol. 75, No. 2, Mar., 2007",Vol. 75,No. 2,Mar.,2007,,"Eddie Dekel, Barton L. Lipman, Aldo Rustichini and Todd Sarver",Eddie Dekel,Barton L. Lipman,Aldo Rustichini,Todd Sarver,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123107,Sequential Estimation of Dynamic Discrete Games,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,Victor Aguirregabiria and Pedro Mira,Victor Aguirregabiria,Pedro Mira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123108,"Contract, Mechanism Design, and Technological Detail","Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,Joel Watson,Joel Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123109,Experimental Analysis of Neighborhood Effects,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,"Jeffrey R. Kling, Jeffrey B. Liebman and Lawrence F. Katz",Jeffrey R. Kling,Jeffrey B. Liebman,Lawrence F. Katz,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123110,Fairness and Contract Design,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,"Ernst Fehr, Alexander Klein and Klaus M. Schmidt",Ernst Fehr,Alexander Klein,Klaus M. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123111,"Dynamic Matching, Two-Sided Incomplete Information, and Participation Costs: Existence and Convergence to Perfect Competition","Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,Mark Satterthwaite and Artyom Shneyerov,Mark Satterthwaite,Artyom Shneyerov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123112,Instrumental Variable Estimation of Nonlinear Errors-in-Variables Models,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,Susanne M. Schennach,Susanne M. Schennach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123113,Overcoming Incentive Constraints by Linking Decisions,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,Matthew O. Jackson and Hugo F. Sonnenschein,Matthew O. Jackson,Hugo F. Sonnenschein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123114,Efficient Semiparametric Estimation of Quantile Treatment Effects,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,Sergio Firpo,Sergio Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123115,Contagion Equilibria in a Monetary Model,"Vol. 75, No. 1, Jan., 2007",Vol. 75,No. 1,Jan.,2007,,"Charalambos D. Aliprantis, Gabriele Camera and Daniela Puzzello",Charalambos D. Aliprantis,Gabriele Camera,Daniela Puzzello,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123081,"Ambiguity Aversion, Robustness, and the Variational Representation of Preferences","Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,"Fabio Maccheroni, Massimo Marinacci and Aldo Rustichini",Fabio Maccheroni,Massimo Marinacci,Aldo Rustichini,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123082,The Folk Theorem for Games with Private Almost-Perfect Monitoring,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Johannes Hörner and Wojciech Olszewski,Johannes Hörner,Wojciech Olszewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123083,Tests of Conditional Predictive Ability,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Raffaella Giacomini and Halbert White,Raffaella Giacomini,Halbert White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123084,Promises and Partnership,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Gary Charness and Martin Dufwenberg,Gary Charness,Martin Dufwenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123085,Optimal Use of Communication Resources,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,"Olivier Gossner, Penélope Hernández and Abraham Neyman",Olivier Gossner,Penélope Hernández,Abraham Neyman,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123086,Measuring the Implications of Sales and Consumer Inventory Behavior,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Igal Hendel and Aviv Nevo,Igal Hendel,Aviv Nevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123087,Bounds in Competing Risks Models and the War on Cancer,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Bo E. Honoré and Adriana Lleras-Muney,Bo E. Honoré,Adriana Lleras-Muney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123088,Bootstrap Algorithms for Testing and Determining the Cointegration Rank in VAR Models,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Anders Rygh Swensen,Anders Rygh Swensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123089,Reciprocal Upper Semicontinuity and Better Reply Secure Games: A Comment,"Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Adib Bagh and Alejandro Jofre,Adib Bagh,Alejandro Jofre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/4123090,"Corrigendum to ""Existence of Equilibrium in Single and Double Private Value Auctions""","Vol. 74, No. 6, Nov., 2006",Vol. 74,No. 6,Nov.,2006,,Luciano I. de Castro,Luciano I. de Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805922,The Power of the Last Word in Legislative Policy Making,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,"B. Douglas Bernheim, Antonio Rangel and Luis Rayo",B. Douglas Bernheim,Antonio Rangel,Luis Rayo,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805923,The Effect of School Choice on Participants: Evidence from Randomized Lotteries,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,"Julie Berry Cullen, Brian A. Jacob and Steven Levitt",Julie Berry Cullen,Brian A. Jacob,Steven Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805924,Toward a Strategic Foundation for Rational Expectations Equilibrium,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Philip J. Reny and Motty Perry,Philip J. Reny,Motty Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805925,Theories of Learning in Games and Heterogeneity Bias,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Nathaniel T. Wilcox,Nathaniel T. Wilcox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805926,Simultaneous Search,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Hector Chade and Lones Smith,Hector Chade,Lones Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805927,Bargaining with Interdependent Values,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Raymond Deneckere and Meng-Yu Liang,Raymond Deneckere,Meng-Yu Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805928,Putting Behavioral Economics to Work: Testing for Gift Exchange in Labor Markets Using Field Experiments,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Uri Gneezy and John A. List,Uri Gneezy,John A. List,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805929,Equilibria and Indivisibilities: Gross Substitutes and Complements,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Ning Sun and Zaifu Yang,Ning Sun,Zaifu Yang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805930,Who's Who in Networks. Wanted: The Key Player,"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,"Coralio Ballester, Antoni Calvó-Armengol and Yves Zenou",Coralio Ballester,Antoni Calvó-Armengol,Yves Zenou,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805931,"Impartiality, Priority, and Solidarity in the Theory of Justice","Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,Juan D. Moreno-Ternero and John E. Roemer,Juan D. Moreno-Ternero,John E. Roemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805932,On the Nonparametric Identification of Nonlinear Simultaneous Equations Models: Comment on Brown (1983) and Roehrig (1988),"Vol. 74, No. 5, Sep., 2006",Vol. 74,No. 5,Sep.,2006,,C. Lanier Benkard and Steven Berry,C. Lanier Benkard,Steven Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805910,Editorial,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,,Eddie Dekel,Eddie Dekel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805911,Dilemmas of an Economic Theorist,"Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,,Ariel Rubinstein,Ariel Rubinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/3805912,"Admission, Tuition, and Financial Aid Policies in the Market for Higher Education","Vol. 74, No. 4, Jul., 2006",Vol. 74,No. 4,Jul.,2006,,"Dennis Epple, Richard Romano and Holger Sieg",Dennis Epple,Richard Romano,Holger Sieg,,,,,,,,,,,,,,,,,,,,,,,,,,,
