Source URL,Title,Volume,Issue,Month,Year,Abstract,Authors1,Authors2,Authors3,Authors4,Authors5,Authors6,Authors7
https://doi.org/10.2307/1880765,The Optimal Taxation of International Investment Income: A Comment,Volume 97,Issue 2,May,1982,,John Dutton,,,,,,
https://doi.org/10.2307/1880766,The Optimal Taxation of International Investment Income: Reply,Volume 97,Issue 2,May,1982,,Thomas Horst,,,,,,
https://doi.org/10.2307/1885870,The Harvard Department of Economics from the Beginning to World War II,Volume 97,Issue 3,August,1982,,Edward S. Mason,,,,,,
https://doi.org/10.2307/1885871,What are Corporate Pension Liabilities?,Volume 97,Issue 3,August,1982,"Analyses of corporate pension plans often make unstated assumptions about an implicit labor contract. An example of the effect of such an assumption is that many mistakenly believe that if a worker's benefits are tied to final salary, he is protected against inflation until retirement. Also, the value of a worker's claims is often considered to be independent of the status of the firm's pension fund. These “implicit contract” assumptions are examined and questioned. The implications of analyzed pension liabilities in a manner consistent with the analysis of other corporate liabilities are explored.",Jeremy I. Bulow,,,,,,
https://doi.org/10.2307/1885872,The Role of Knowledge in R&D Efficiency,Volume 97,Issue 3,August,1982,"Past research has recognized that both demand and capability influence the allocation of R&D resources. Scholars have had an easier time getting a grip on demand than on capability. While it has been recognized that knowledge is an important part of capability, to date, formalization of knowledge and its role in R&D activity has been unsatisfactory. This paper models the role of knowledge in R&D. Various sources of such knowledge are considered. The model throws a different light on analyses that employ a “knowledge capital stock,” and also illuminates the dual private and public nature of technological knowledge.",Richard R. Nelson,,,,,,
https://doi.org/10.2307/1885873,The Relative Impact of Inheritance and Other Factors on Economic Inequality,Volume 97,Issue 3,August,1982,"An empirically grounded micro-simulation of saving, with bequests related negatively either in total to average children's income or separately to individual children's incomes, is constructed for a single generation in a steady growth economy. Behavioral parameters are set so that predicted bequests to the next generation are consistent with both the scale and assignment of inheritances (taken from a real-world source) for the simulation generation. The relative impact of inheritance and other factors on different aspects of economic inequality is assessed. While inheritance is a major cause of wealth inequality, its influence on annual income and lifetime resources is small, and in the latter case ambiguous.",James B. Davies,,,,,,
https://doi.org/10.2307/1885874,Competitive Price Adjustment to Changes in the Money Supply,Volume 97,Issue 3,August,1982,"In a competitive environment in which (ex ante) identical sellers set prices, the market price cannot always be based on updated information, since otherwise there will be no incentive to gather information about changes in demand. This result is applied to the case in which changes in the money supply are the only source of uncertainty. It is shown that, if the possible changes in the money supply are not large, the economy will exhibit a positive relationship between money and output but no involuntary unemployment. If the possible changes in the money supply are large, the economy will exhibit a positive relationship between money and employment, allowing for involuntary unemployment.",Benjamin Eden,,,,,,
https://doi.org/10.2307/1885875,Work and Welfare as Determinants of Female Poverty and Household Headship,Volume 97,Issue 3,August,1982,"This paper formulates and estimates a model of the determinants of female household headship. Headship responds to variations in the levels of well-being a woman can expect if she marries or if she heads her own household. We measure the opportunity cost of female headship and the effects of welfare benefits and women's work in the market on female headship and poverty. We find that if welfare benefits were reduced, there would be small reductions in the proportion of women heading households for whites and nonwhites, but a substantial increase in poverty for nonwhites. We also find that wives' work in the market reduces poverty and female headship for nonwhites, and reduces poverty, but increases headship for whites.",Sheldon Danziger,George Jakubson,Saul Schwartz,Eugene Smolensky,,,
https://doi.org/10.2307/1885876,Favorable Selection with Asymmetric Information,Volume 97,Issue 3,August,1982,,Boyan Jovanovic,,,,,,
https://doi.org/10.2307/1885877,A Note on the Stability Limitations in “A Stable Price Adjustment Process”,Volume 97,Issue 3,August,1982,,Conway L. Lackman,,,,,,
https://doi.org/10.2307/1885099,Labor Contracts as Partial Gift Exchange,Volume 97,Issue 4,November,1982,"This paper explains involuntary unemployment in terms of the response of firms to workers' group behavior. Workers' effort depends upon the norms determining a fair day's work. In order to affect those norms, firms may pay more than the market-clearing wage. Industries that pay consistently more than the market-clearing wage are primary, and those that pay only the market-clearing wage are secondary. Thus, this paper also gives a theory for division of labor markets between primary and secondary.",George A. Akerlof,,,,,,
https://doi.org/10.2307/1885100,Union Contracts and Money Wage Changes in U. S. Manufacturing Industries,Volume 97,Issue 4,November,1982,This paper analyzes the relationship between wage changes negotiated in selected large collective bargaining agreements and industry-wide changes in average hourly earnings. Multiple regressions are used to examine the relationship in two-digit manufacturing industries for the period 1958II to 1978IL Negotiated wage changes are found to have a major impact on overall movements in hourly earnings. The estimated equations have potential applications for short-run wage forecasting and for policy analyses.,Wayne Vroman,,,,,,
https://doi.org/10.2307/1885101,Job Search and the Duration of Layoff Unemployment,Volume 97,Issue 4,November,1982,"This paper derives an optimal job-searching strategy for workers on layoff, and an optimal recall policy for firms, when each side anticipates the other side's actions correctly. It shows that workers search for an alternative job only if the probability of recall falls below a critical level, and that firms may recall before the recovery of demand, depending on the costs of laying off and hiring workers, and the probability of losing workers on layoff. Through the use of optimal job searching and recall policies, the paper derives expressions for the duration of layoff unemployment and discusses briefly their comparative-static properties.",Christopher A. Pissarides,,,,,,
https://doi.org/10.2307/1885102,Permanent versus Transitory Tax Effects and the Realization of Capital Gains,Volume 97,Issue 4,November,1982,"Recent empirical work on captial gains implies that realizations are highly sensitive to marginal tax rates. Because they are based on cross-section data, however, these estimates cannot distinguish between permanent responses to tax rate changes and the timing of realizations to take advantage of the normal fluctuations in any individual's tax rates over time. The purpose of this paper is to distinguish transitory from permanent tax effects by analyzing panel data for taxpayers. Controlling for permanent and transitory income and other variables, the estimates suggest both transitory and permanent effects, although the permanent tax rate effect is not significant in all cases.",Gerald E. Auten,Charles T. Clotfelter,,,,,
https://doi.org/10.2307/1885103,"Spatial Pricing, Spatial Rents, and Spatial Welfare",Volume 97,Issue 4,November,1982,"This paper presents a model of spatial equilibrium that integrates elements of spatial pricing and Thünen location models. Properties of equilibrium under mill, uniform, and discriminatory pricing regimes are explored. Three comparative propositions concerning firm, consumer, and landowner welfare that obtain under the alternative pricing schemes are presented. The welfare findings contrast with those found in the extant spatial pricing literature. In particular, the superiority of mill pricing from a consumer welfare perspective is questioned.",Timothy J. Gronberg,Jack Meyer,,,,,
https://doi.org/10.2307/1885104,The Effect of Federal Debt-Management Policy on Corporate Bond and Equity Yields,Volume 97,Issue 4,November,1982,"In theory, Federal debt-management policy potentially plays an important role in determining Treasury and private security yields. However, empirical studies have been unable to detect any significant effects from Federal debt-management. In large part the insignificance of relative asset supply effects associated with Federal debt-management policy may result from the use of unrestricted reduced-form models of interest rate determination. Using a disaggregated structural model of the markets for corporate bonds, equities, and four distinct maturity classes of Treasury securities, Federal debt-management policy is found to affect Treasury and private security yields significantly. Furthermore, the yields on corporate bonds and equities are influenced disproportionately.",V. Vance Roley,,,,,,
https://doi.org/10.2307/1885105,The Existence of Marginal Cost Pricing Equilibria with Increasing Returns,Volume 97,Issue 4,November,1982,"The competitive mechanism fails in economies with nonconvex technologies. Competitive equilibria do not exist in general, and Pareto optima are no longer equilibria. The search for alternative mechanisms in economies with increasing returns was developed and resulted in the principle of marginal cost pricing. Modern economic theory has returned to the foundations of marginal cost pricing theory in a general equilibrium framework. The existence of equilibria with marginal cost pricing in economies with increasing returns and a more general type of nonconvexities is analyzed in this paper. The case of differentiable economies where all production sets are limited by smooth surfaces is developed. The principles of the proof are also extended to the nondifferentiable case.",Paulina Beato,,,,,,
https://doi.org/10.2307/1885106,Price Regulation Under Uncertainty in an Asymmetric Decision Environment,Volume 97,Issue 4,November,1982,"A regulated firm that can make decisions both before and after uncertainty is resolved with respect to input use cannot be led to competitive solutions by regulatory price ceilings. Whether those ceilings are imposed before or after the resolution of uncertainty, they present incentives for undercapitalized production, contrary to usual AJ assertions. Under these conditions the Fair Return objective is neither a sufficient nor an unambiguous regulatory target.",Stavros B. Thomadakis,,,,,,
https://doi.org/10.2307/1885107,Externalities as a Necessary Condition for Cyclical Social Preferences,Volume 97,Issue 4,November,1982,,Peter Bernholz,,,,,,
https://doi.org/10.2307/1885108,Joint Products and Multijurisdictional Spillovers,Volume 97,Issue 4,November,1982,,Todd Sandler,A. J. Culyer,,,,,
https://doi.org/10.2307/1885109,Incentive Compatibility in Bargaining Under Uncertainty,Volume 97,Issue 4,November,1982,,Kalyan Chatterjee,,,,,,
https://doi.org/10.2307/1885564,International Liquidity: A Welfare Analysis,Volume 98,Issue 1,February,1983,"The paper addresses the effects of international liquidity conventions on the conduct and success of short-run income stabilization. Two interdependent and noncooperative nations attempt to minimize output variance subject to the international convention that adequate international reserve stocks be maintained. We demonstrate that the Nash outcome of nations which are bound by international reserve constraints is Pareto superior to the Nash outcome of unconstrained nations. With a formal model, we derive the set of Pareto-optimal liquidity conventions and explore the sensitivity of this set to the macroeconomic structural and stochastic characteristics of the nations and to the stabilization instruments that are employed.",Michael Jones,,,,,,
https://doi.org/10.2307/1885565,The Black Market for Dollars in Brazil*,Volume 98,Issue 1,February,1983,"The model of the black market for dollars focuses on the interaction of portfolio decisions relevant to the holding of asset stocks and the determinants of net flows of dollars associated with tourism and smuggling. A partial-equilibrium model of the black market shows that the level of the premium is determined by the official real exchange rate and the official, depreciation-adjusted interest differential, as well as seasonal factors associated with tourism. Expectations of future exchange rate changes, under rational expectations, are shown to affect the current level of the black market premium. The empirical evidence provides ample support for the role of the key determinants of the premium as well as for an important seasonal pattern. The magnitude of the seasonal variation is evidence of the imperfect substitutability between black dollars and cruzeiro assets in portfolios.",Rudiger Dornbusch,Daniel Valente Dantas,Clarice Pechman,Roberto de Rezende Rocha,Demetrio Simōes,,
https://doi.org/10.2307/1885566,Optimal Financial and Foreign-Exchange Liberalization of Less Developed Economies,Volume 98,Issue 1,February,1983,"This paper models a typical highly inflationary less developed economy, in which monetary forces are the result of three policy determinants: the rate of monetary expansion (µ), the interest rate on bank deposits (d), and the rate of depreciation of the real exchange rate (υ). The task confronting policy-makers is to reduce the equilibrium inflation rate without undue transitional sacrifice of the growth objective. We demonstrate that this optimally requires the precise coordination of all three instruments, with high but declining values of d and µ being adopted initially, and with υ being modulated so as to forestall excessive capital inflows and to influence favorably the evolution of relative input prices.",Basant K. Kapur,,,,,,
https://doi.org/10.2307/1885567,"Product Diversity, Economies of Scale, and International Trade",Volume 98,Issue 1,February,1983,"The paper develops new testable implications for monopolistic competition in the open economy. Within a two-sector model we explore how international trade affects plant size, the degree of product diversity, and excess capacity. The analysis then focuses on how trade affects the degree of domestic and international concentration, intersectoral capital mobility, and output in the competitive sector. Finally, we compare the model to the traditional Hecksher-Ohlin model and find that many of the central propositions still hold.",Colin Lawrence,Pablo T. Spiller,,,,,
https://doi.org/10.2307/1885568,"Irreversibility, Uncertainty, and Cyclical Investment",Volume 98,Issue 1,February,1983,"This paper builds on the theory of irreversible choice under uncertainty to give an explanation of cyclical investment fluctuations. The key observation is that, when individual projects are irreversible, agents must make investment timing decisions that trade off the extra returns from early commitment against the benefits of increased information gained by waiting. In an environment in which the underlying stochastic structure is itself subject to random change, events whose long-run implications are uncertain can create an investment cycle by temporarily increasing the returns to waiting for information.",Ben S. Bernanke,,,,,,
https://doi.org/10.2307/1885569,Transition Losses of Partially Mobile Industry-Specific Capital,Volume 98,Issue 1,February,1983,"In estimating the economic effects of public policy, comparative static models typically assume homogenous factors that are either mobile or immobile. For changes designed to improve factor allocations, the former assumption would overstate welfare gains, while the latter would understate them. The model in this paper restricts each industry's capital reduction to its rate of depreciation. The stock of depreciated capital represents an industry-specific type of capital that may earn a lower equilibrium return. This model suggests that previous estimates of efficiency gains from integration of U. S. personal and corporate income taxes are overstated by $5 billion.",Don Fullerton,,,,,,
https://doi.org/10.2307/1885570,Heterogeneous Users and the Peak Load Pricing Model,Volume 98,Issue 1,February,1983,"The principal finding of this paper is that the conventional pricing solution for the peak load pricing problem must be modified to be applicable to a joint facility that is utilized by heterogeneous groups of users. The paper indicates how extending the conventional model through a multidimensional approach to capacity, accounting for its physical dimensions as well as its time dimension, will require specific capacity charges to users independent of the time of consumption. Any additional congestion charges levied will not perform the conventional role of covering replacement capacity costs, but will be used to reduce current congestion costs.",W. John Jordan,,,,,,
https://doi.org/10.2307/1885571,Annual Inequality and Lifetime Inequality,Volume 98,Issue 1,February,1983,"An estimator of inequality in lifetime incomes is derived. It can be computed for a population from the distribution of incomes in one year. As a result, the estimates are as easily calculated as measurements of annual inequality, but can be used as measurements of lifetime inequality. Estimates from this measure and two others have been computed for selected years since 1947. The results are compared by their implications for the level and trend of inequality in the United States.",Peter H. Friesen,Danny Miller,,,,,
https://doi.org/10.2307/1885572,Estimating the Economic Model of Crime: Employment Versus Punishment Effects,Volume 98,Issue 1,February,1983,,"Samuel L. Myers, Jr.",,,,,,
https://doi.org/10.2307/1885573,Estimating the Economic Model of Crime: Reply,Volume 98,Issue 1,February,1983,,Ann Dryden Witte,,,,,,
https://doi.org/10.2307/1885574,Currency Substitution and Foreign Inflation,Volume 98,Issue 1,February,1983,,Chau-nan Chen,Tien-wang Tsaur,,,,,
https://doi.org/10.2307/1885620,Losses From Horizontal Merger: The Effects of an Exogenous Change in Industry Structure on Cournot-Nash Equilibrium,Volume 98,Issue 2,May,1983,The consequences of a horizontal merger are typically studied by treating the merger as an exogenous change in market structure that displaces the initial Cournot equilibrium. In the new equilibrium the merged firm is assumed to behave like a multiplant Cournot player engaged in a noncooperative game against other sellers. The purpose of this article is to evaluate an unnoticed comparative-static implication of this approach: some exogenous mergers may reduce the endogenous joint profits of the firms that are assumed to collude. Cournot's original example is used to illustrate this and other bizarre results that can occur in the Cournot framework if the market structure is treated as exogenous.,Stephen W. Salant,Sheldon Switzer,Robert J. Reynolds,,,,
https://doi.org/10.2307/1885621,The Emergence of Chaos from Classical Economic Growth,Volume 98,Issue 2,May,1983,"This paper shows how fluctuations of an erratic and unstable nature can emerge from the classical, deterministic economic growth process. Implications of the analysis would appear to be at least two. First, pronounced changes in the way an economy behaves need not cause us to reject our understanding of how it works. Second, we need not seek in exogenous forces an explanation as to why behavioral patterns change and why it may be so difficult to anticipate future events from the profile of past experience.",Richard H. Day,,,,,,
https://doi.org/10.2307/1885622,Pricing and Depletion of an Exhaustible Resource When There is Anticipation of Trade Disruption,Volume 98,Issue 2,May,1983,"This paper considers pricing and depletion of an exhaustible nonrenewable resource in an economy wherein domestic consumption is provided for by supplementing extraction from the economy's own resource stock with imports, the future supply of which is not assured. The socially optimal response to threat of trade disruption is a more conservationist depletion program for the domestic resource stock than would be called for, if import supplies were assured to persist. Competitive domestic firms adopt the socially optimal conservationist program. However, firms anticipating domestic market power after the disruption of import supplies are revealed to overextract the domestic resource stock.",Arye L. Hillman,Ngo Van Long,,,,,
https://doi.org/10.2307/1885623,Spot and Futures Prices of Nonstorable Commodities Under Rational Expectations,Volume 98,Issue 2,May,1983,"The paper examines the effect of the presence of a commodity futures market upon the price formation process in a stochastic rational expectations framework. An optimizing model with price uncertainty and risk aversion is used in order to solve equilibrium distributions of prices for nonstorable commodities. The existence of futures trading does not affect the degree of short-term spot price fluctuations. However, if the commodity market disturbance that originates from stochastic consumption demand is serially dependent, then the long-term price variation is smaller with a futures market than without it. Futures prices fluctuate less variably over time than spot and expected prices. Finally, there exists a futures intervention rule whereby the authority can stabilize spot prices and raise the overall welfare of society.",Masahiro Kawai,,,,,,
https://doi.org/10.2307/1885624,Competition and Interest Rate Ceilings in Commercial Banking,Volume 98,Issue 2,May,1983,"Regulations prohibiting the payment of explicit interest on demand deposits are gradually being eased. As banks switch from payment in the form of free services to explicit interest, both the level of money demand and the response of money demand to market interest rates will change. Banks are modeled here as being Chamberlinian monopolistic competitors. Equilibrium deposit interest rate relationships are found for markets both with and without an effective interest rate ceiling and the behavior of the two markets is compared. The elimination of deposit interest rate ceilings leads to increased money demand and an increased responsiveness of deposit rates to market interest rates.",Richard Startz,,,,,,
https://doi.org/10.2307/1885625,"Optimal Selling Strategies: When to Haggle, When to Hold Firm*",Volume 98,Issue 2,May,1983,"A seller encountering risk-neutral buyers one at a time should, if commitments are feasible, quote a single take-it-or-leave-it price to each. This strategy is superior to any other for finite or infinite buyer populations, whether there is learning or the distribution of buyer prices is known at the outset, with one object for sale or many. Although haggling may offer advantages in terms of price discrimination, these gains are more than offset by the losses it generates by encouraging buyers to refuse purchases at high prices.",John Riley,Richard Zeckhauser,,,,,
https://doi.org/10.2307/1885626,Spatial Pricing with Differentiated Products,Volume 98,Issue 2,May,1983,"This paper generalizes analysis of spatial pricing policies to cases in which oligopolists produce differentiated products. It is shown that spatial price discrimination through freight absorption is affected by the number of competitive firms, the extent to which their products are substitutes, and by the locations such firms adopt in the market. It is further shown, however, that spatial price discrimination may be the consequence of collusive agreements, or of attempts to anticipate competitors' actions. The simple (spaceless) foundations of current policies on spatial pricing need to be reexamined, but this reexamination must take into account interconnections between producers, the extent to which their products are differentiated, and their locations.",George Norman,,,,,,
https://doi.org/10.2307/1885627,The Impact of Income Components on the Distribution of Family Incomes,Volume 98,Issue 2,May,1983,"Attempts have recently been made to assign inequality contributions to various components of income. This paper discusses the issues involved in such assignments and highlights the problems that follow from having a number of possible decomposition rules. U. S. data on the distribution of family incomes are used to examine the relative influence of these income components and to evaluate empirically the performance of different decomposition rules. A wide range of inequality contributions can be obtained, even when restricted to only “naturally” derived decomposition rules. Some of the results are plainly absurd and serve to warn against the indiscriminate use of decomposition formulae without first investigating their properties.",Anthony F. Shorrocks,,,,,,
https://doi.org/10.2307/1885628,Theories of Capitalist Transformation: Critical Notes on the Comparison of Marx And Schumpeter,Volume 98,Issue 2,May,1983,,John Bellamy Foster,,,,,,
https://doi.org/10.2307/1885629,Schumpeter and Marx on Capitalist Transformation,Volume 98,Issue 2,May,1983,,John E. Elliott,,,,,,
https://doi.org/10.2307/1885630,An Alternative Theory of Exchange Rate Dynamics,Volume 98,Issue 2,May,1983,,Jagdeep S. Bhandari,,,,,,
https://doi.org/10.2307/1885631,Transport Costs in International Trade Theory: A Comparison with the Analysis of Nontraded Goods—A Note,Volume 98,Issue 2,May,1983,,Chao-cheng Mai,Jeong-wen Chiang,,,,,
https://doi.org/10.2307/1885632,The Importance of Being First: Learning Price and Strategy,Volume 98,Issue 2,May,1983,,Robert H. Smiley,S. Abraham Ravid,,,,,
https://doi.org/10.2307/1885633,Homotheticity and the Aggregation of Consumer Demands,Volume 98,Issue 2,May,1983,,Heraklis M. Polemarchakis,,,,,,
https://doi.org/10.2307/1886017,A Theory of Competition Among Pressure Groups for Political Influence,Volume 98,Issue 3,August,1983,"This paper presents a theory of competition among pressure groups for political influence. Political equilibrium depends on the efficiency of each group in producing pressure, the effect of additional pressure on their influence, the number of persons in different groups, and the deadweight cost of taxes and subsidies. An increase in deadweight costs discourages pressure by subsidized groups and encourages pressure by taxpayers. This analysis unifies the view that governments correct market failures with the view that they favor the politically powerful: both are produced by the competition for political favors.",Gary S. Becker,,,,,,
https://doi.org/10.2307/1886018,Domestic Determinants of the Current Account Balance of the United States,Volume 98,Issue 3,August,1983,"The U. S. economy is found to be sufficiently open to make the balance on foreign transactions an essential part of the equilibration process between saving and investment. Specifically, over the past two decades, changes in the national saving rate have increasingly been matched by changes in net foreign rather than domestic investment. Thus, it would be counterfactual to assume in policy discussions that measures to raise the national saving rate add fully to the stock of productive capital in the United States, barring only Keynesian complications. Conversely, a stimulus to domestic investment could be validated in part by drawing on foreign saving.",George M. von Furstenberg,,,,,,
https://doi.org/10.2307/1886019,"Rational Expectations, Endogenous Currency Substitution, and Exchange Rate Determination",Volume 98,Issue 3,August,1983,"The paper employs the intergenerational model to derive the demands for domestic and foreign currencies from microeconomic optimizing behavior. In the absence of government policy, we obtain the Kareken and Wallace result that exchange rates are constant and indeterminate. We discuss the reasons why nations may find it in their interests to impose probabilistic capital controls. It is shown that the imposition of probabilistic capital controls yields a unique (generally nonstationary) exchange rate path and that this path is determined in accord with the Monetary Approach. As the probability of controls tends to zero, the exchange rate remains determinate.",Harvey E. Lapan,Walter Enders,,,,,
https://doi.org/10.2307/1886020,Efficiency Loss from Resource Misallocation in Soviet Industry*,Volume 98,Issue 3,August,1983,"The paper analyzes the problems that arise in estimating the efficiency loss from misallocation of resources in Soviet industry, as revealed by the inequality of marginal rates of substitution among factors in the eight branches of Soviet industry. Econometric estimates of production functions in these branches are utilized to reach estimates of the loss arising from interbranch misallocation of capital and labor deployed in Soviet industry. This loss appears to be nonnegligible, ranging from a low of about 3 to 4 percent to a high of 10 percent of efficient factor use, and to be rising over time. Thus, an added reason for the current deceleration in Soviet industrial (and overall) growth is suggested.",Padma Desai,Ricardo Martin,,,,,
https://doi.org/10.2307/1886021,Shadow Prices for Project Evaluation Under Alternative Macroeconomic Specifications,Volume 98,Issue 3,August,1983,"This paper takes the view that a project is a disturbance to an economy in equilibrium, and examines the shadow prices for project evaluation under alternative assumptions about how equilibrium is restored. When the government reacts by altering its foreign exchange reserves—a nondistortionary adjustment mechanism—the shadow prices coincide with those advocated in the manuals on social cost-benefit analysis. However, if the government adjusts its domestic expenditures or tariff rates, the shadow prices will differ from those of the manuals, except insofar as the relative shadow prices of tradeables remain their relative border prices.",Clive Bell,Shantayanan Devarajan,,,,,
https://doi.org/10.2307/1886022,"Adverse Selection in the Market for Slaves: New Orleans, 1830–1860",Volume 98,Issue 3,August,1983,"This paper seeks to cast some light on the importance of adverse selection in competitive markets by examining the market for the sale of slaves in pre-Civil War New Orleans. Estimates of the degree of adverse selection in the New Orleans market are obtained by examining the relative prices of slaves from different regions of origin. These estimates indicate that slaves brought to market may on average have been of 20 percent to 40 percent lower quality than the slave population in general, and that good slaves were perhaps three times less likely to be sold than low quality ones.",Bruce C. Greenwald,Robert R. Glasspiegel,,,,,
https://doi.org/10.2307/1886023,Labor-tying in a Poor Agrarian Economy: A Theoretical and Empirical Analysis,Volume 98,Issue 3,August,1983,"In this paper we show how tied labor, contrary to its common characterization as a feudal relic and as a symptom of economic stagnation, may actually be strengthened by capitalist agricultural development. We construct a simple two-period theoretical model of a two-tiered labor market to show how the proportional importance of voluntary labor-tying contracts may increase with yield-increasing improvements and with a tightening of the labor market. We then provide in support of these hypotheses some general historical as well as more detailed econometric evidence from a variety of cross-sectional data in rural India.",Pranab K. Bardhan,,,,,,
https://doi.org/10.2307/1886024,"Import Objective, Distortions, and Optimal Tax Structure: A Generalization",Volume 98,Issue 3,August,1983,,Arvind Panagariya,,,,,,
https://doi.org/10.2307/1886025,A Simple Rational Expectations Keynes-type Model,Volume 98,Issue 3,August,1983,,John Bryant,,,,,,
https://doi.org/10.2307/1886026,The Impact of Monopoly Pricing on the Lerner Symmetry Theorem: A Comment,Volume 98,Issue 3,August,1983,,Jonathan Eaton,Gene M. Grossman,William H. Kaempfer,Edward Tower,,,
https://doi.org/10.2307/1886027,The Impact of Monopoly Pricing on the Lerner Symmetry Theorem: Reply,Volume 98,Issue 3,August,1983,,Edward John Ray,,,,,,
https://doi.org/10.2307/1886028,A Growth Model for a Tenured-labor-managed Firm: Comment,Volume 98,Issue 3,August,1983,,David de Meza,,,,,,
https://doi.org/10.2307/1886029,A Growth Model for a Tenured-labor-managed Firm: Reply,Volume 98,Issue 3,August,1983,,André Sapir,,,,,,
https://doi.org/10.2307/1881777,The Information Content of the Interest Rate and Optimal Monetary Policy,Volume 98,Issue 4,November,1983,"Optimal monetary policy rules are derived in a rational expectations cum contracting framework. Monetary policy is redundant if wage setters exploit the incomplete current information embodied in today's nominal interest rate. However, the monetary authorities can save wage setters the costs of “indexing” to the interest rate. A contemporaneous money supply feedback rule is as effective as wage indexation. A lagged rule, relevant under a regime of money supply targeting, is also as effective if investors use the interest rate. Both rules have the same implications for the real interest rate as Poole's combination policy. However, the two rules have strikingly different implications for the nominal interest rate.",Matthew B. Canzoneri,Dale W. Henderson,Kenneth S. Rogoff,,,,
https://doi.org/10.2307/1881778,An Optimal Taxation Approach to Fiscal Federalism,Volume 98,Issue 4,November,1983,"In a Federal system of government, each unit of government decides independently how much of each type of public good to provide, and what types of taxes, and which tax rates, to use in funding the public goods. In this paper we explore what types of problems can arise from this decentralized form of decision-making. In particular, we describe systematically the types of externalities that one unit of government can create for nonresidents, through both its public goods decisions and its taxation decisions. The paper also explores briefly what the central government might do to lessen the costs of decentralized decision-making.",Roger H. Gordon,,,,,,
https://doi.org/10.2307/1881779,"Taxation, Portfolio Choice, and Debt-Equity Ratios: A General Equilibrium Model",Volume 98,Issue 4,November,1983,"This paper explores the portfolio behavior of investors differing with respect to both tax rates and risk aversion, emphasizing the role of constraints on individual and firm behavior in ensuring the existence of and characterizing portfolio equilibrium. Under certain conditions on the securities available in the market, which also are necessary for shareholders to be unanimous in supporting firm value maximization, investors will be segmented by tax rate into two groups, one specialized in equity and the other in debt. Though the relative wealths of the two groups determine the aggregate debt-equity ratio, each firm will be indifferent to its financial policy.",Alan J. Auerbach,Mervyn A. King,,,,,
https://doi.org/10.2307/1881780,Commodity Bundling and Agenda Control in the Public Sector,Volume 98,Issue 4,November,1983,"In the public sector, commodity bundling involves an agenda setter exercising control over a governmental unit's budgetary mix—the allocation of the unit's total budget to its various subactivities—in order to manipulate electoral outcomes on other fiscal variables such as the total budget. This paper develops an analytical model of a political market in which a multi-activity governmental unit practices commodity bundling in order to advance the interests of the setter. Two institutional structures are considered, each involving a different voting process or set of electoral constraints and, hence, a different form of commodity bundling. The paper explores the impact of this form of monopoly power on such policy outcomes as the governmental unit's total budget, its budgetary mix, and the distribution of net benefits from collective action.",Robert J. Mackay,Carolyn L. Weaver,,,,,
https://doi.org/10.2307/1881781,Random Job Prospects and the Distribution of Income,Volume 98,Issue 4,November,1983,"The paper examines job contracts consisting of a promotion procedure and a wage structure, which cause individuals of different ability to self-select into different jobs. It is established that although the promotion procedure is imperfect (as firms cannot directly obtain perfect information about workers) contracts exist that induce workers to reveal their ability through job choice. Such contracts support an informationally consistent equilibrium. In the equilibrium a proportion of individuals of each ability level are promoted. The paper examines the transformation this induces from the distribution of ability in the population to a distribution of earnings.",Anthony J. Venables,,,,,,
https://doi.org/10.2307/1881782,Premiums for High Quality Products as Returns to Reputations,Volume 98,Issue 4,November,1983,"This paper derives an equilibrium price-quality schedule for markets in which buyers cannot observe product quality prior to purchase. In such markets there is an incentive for sellers to reduce quality and take short-run gains before buyers catch on. In order to forestall such quality cutting, the price-quality schedule involves high quality items selling at a premium above their cost. This premium also serves the function of compensating sellers for their investment in reputation. The effects of improved consumer information and of a minimum quality standard on the equilibrium price-quality schedule are studied. In general, optimal quality standards exclude from the market items some consumers would like to buy.",Carl Shapiro,,,,,,
https://doi.org/10.2307/1881783,Noncooperative Oligopoly and Preemptive Innovation without Winner-Take-All,Volume 98,Issue 4,November,1983,"Earlier models of innovation under oligopolistic rivalry are modified to include a “share parameter” σ, describing the manner in which profits are divided among rivals when one firm is successful in its search for a valuable resource stock. There is a unique value of σ that maximizes expected industry profits, by “guiding” noncooperative oligopolists to choose the profit-maximizing exploration rate. Moreover, setting σ at this maximizing value—which always allocates some share of industry profits to the “losers” in the exploration race—leads to an exploration rate identical to what would be chosen by a jointly managed cartel.",Marion B. Stewart,,,,,,
https://doi.org/10.2307/1881784,The Limits of Market-Oriented Regulatory Techniques: The Case of Automotive Fuel Economy,Volume 98,Issue 4,November,1983,,"John E. Kwoka, Jr.",,,,,,
https://doi.org/10.2307/1881785,Tax Neutrality in the Presence of Adjustment Costs,Volume 98,Issue 4,November,1983,,Andrew B. Abel,,,,,,
https://doi.org/10.2307/1881786,Steady State Growth of the Long-Run Sales-Maximizing Firm: Comment,Volume 98,Issue 4,November,1983,,Yoshihiko Seoka,,,,,,
https://doi.org/10.2307/1881787,Hicks and Hollander on Ricardo: A Mathematical Note,Volume 98,Issue 4,November,1983,,Kenneth Gordon,,,,,,
